model_id,total_frames,num_detections,avg_confidence,avg_time,detection_percentage,detected_classes
bottles-pcttk_1,909,852,0.5670450818617352,0.03415071935092919,93.72937293729373,bottle
detection-er_3,512,160,0.16445659357123077,0.040459776960921574,31.25,"glass-bottle, plastic-bottle"
fyp-rytyv_1,479,171,0.19665291706306204,0.06638877702712663,35.699373695198325,plastic-bottle
recycle-items-detection_3,478,57,0.05595532284122132,0.04301130197487176,11.92468619246862,recycle-bottle
recycling-objects-4aqr3_3,670,538,0.41909676687930947,0.05232037216715516,80.29850746268656,"can, plastic bottle"
rudo_v3_2,478,168,0.21229608880675488,0.045870191085778285,35.146443514644346,"paper, plastic"
trash-recognition-660tk_1,501,134,0.162364400848895,0.05491397932534958,26.746506986027946,"Plastic Bottle, Rags, Cardboard, Plastic Bag"
waste-tfpi0_7,502,173,0.19110188345272702,0.07035169351794239,34.462151394422314,"milk_jug, non_white_jug, plastic_bottle, can"
