model_id,total_frames,num_detections,avg_confidence,avg_time,detection_percentage,detected_classes
bottles-pcttk_1,696,663,0.5232037651812893,0.040544425242811,95.25862068965517,bottle
detection-er_3,518,438,0.4189160677917215,0.04058581238996434,84.55598455598455,plastic-bottle
fyp-rytyv_1,535,485,0.5432446376185551,0.06292903367289676,90.65420560747664,plastic-bottle
recycle-items-detection_3,763,762,0.5812257159193721,0.04504345929095195,99.8689384010485,"recycle-paper, recycle-bottle"
recycling-objects-4aqr3_3,377,125,0.14747384158938887,0.048170433310338386,33.15649867374005,"plastic bottle, can"
rudo_v3_2,370,103,0.14889449251664652,0.04174884580271105,27.837837837837835,"plastic, metal"
trash-recognition-660tk_1,570,519,0.4928013444469686,0.054008150156118526,91.05263157894737,"Plastic Bottle, Rags, Plastic Bag"
waste-tfpi0_7,370,72,0.09551713861323692,0.07409863443517183,19.45945945945946,"plastic_bottle, can"
